frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate_confidence,mx1,my1,mx2,my2,license_plate_text
630,person,0.62,11,748,281,789,386,,,,,,
630,car,0.87,18,1738,349,1919,536,,,,,,
631,person,0.6,9,785,285,817,383,,,,,,
631,person,0.67,11,748,282,788,387,,,,,,
631,car,0.9,18,1721,342,1919,545,,,,,,
632,person,0.61,9,785,286,818,382,,,,,,
632,person,0.62,11,748,283,788,386,,,,,,
632,car,0.9,18,1702,340,1919,553,,,,,,
633,person,0.59,9,786,286,819,381,,,,,,
633,person,0.64,11,748,284,787,386,,,,,,
633,car,0.91,18,1686,339,1919,553,,,,,,
634,person,0.61,9,787,286,820,382,,,,,,
634,person,0.69,11,748,283,787,387,,,,,,
634,car,0.9,18,1672,339,1919,549,,,,,,
635,person,0.52,9,789,286,821,385,,,,,,
635,person,0.71,11,749,282,788,387,,,,,,
635,car,0.9,18,1659,339,1919,543,,,,,,
636,person,0.29,9,791,287,822,382,,,,,,
636,person,0.77,11,749,282,789,386,,,,,,
636,car,0.9,18,1645,339,1919,535,,,,,,
637,person,0.26,9,793,289,823,382,,,,,,
637,person,0.74,11,751,282,790,385,,,,,,
637,car,0.91,18,1632,337,1919,531,,,,,,
638,person,0.37,9,794,290,825,383,,,,,,
638,person,0.69,11,752,281,791,384,,,,,,
638,car,0.9,18,1620,336,1919,526,,,,,,
639,person,0.42,9,795,289,826,383,,,,,,
639,person,0.72,11,754,281,792,384,,,,,,
639,car,0.9,18,1609,336,1919,522,,,,,,
640,person,0.32,9,797,290,828,382,,,,,,
640,person,0.72,11,754,281,794,385,,,,,,
640,car,0.9,18,1598,335,1919,520,,,,,,
641,person,0.47,9,797,290,829,382,,,,,,
641,person,0.75,11,755,280,795,385,,,,,,
641,car,0.89,18,1588,335,1918,515,,,,,,
642,person,0.41,9,798,292,829,384,,,,,,
642,person,0.74,11,755,281,796,387,,,,,,
642,car,0.88,18,1579,334,1918,510,,,,,,
643,person,0.23,9,799,289,830,386,,,,,,
643,person,0.75,11,756,282,796,386,,,,,,
643,car,0.89,18,1569,333,1909,505,,,,,,
644,person,0.46,9,799,288,831,387,,,,,,
644,person,0.77,11,757,281,797,387,,,,,,
644,car,0.89,18,1561,333,1895,501,,,,,,
645,person,0.3,9,801,291,832,385,,,,,,
645,person,0.8,11,758,281,799,386,,,,,,
645,car,0.89,18,1552,332,1875,497,,,,,,
646,person,0.29,9,802,292,832,382,,,,,,
646,person,0.79,11,759,282,800,385,,,,,,
646,car,0.91,18,1544,333,1856,492,,,,,,
647,person,0.24,9,801,292,832,380,,,,,,
647,person,0.79,11,760,284,800,385,,,,,,
647,car,0.92,18,1536,332,1837,488,0.45,1720,417,1780,437,037
648,person,0.22,9,802,292,831,379,,,,,,
648,person,0.76,11,761,285,801,386,,,,,,
648,car,0.9,18,1528,332,1818,484,0.81,1705,414,1766,434,52
649,person,0.27,9,802,294,831,377,,,,,,
649,person,0.75,11,763,286,801,385,,,,,,
649,car,0.9,18,1521,334,1800,482,0.81,,,,,52
650,person,0.21,9,801,293,832,376,,,,,,
650,person,0.68,11,764,286,801,384,,,,,,
650,car,0.89,18,1514,334,1785,477,0.81,,,,,52
651,person,0.27,9,802,292,833,376,,,,,,
651,person,0.68,11,764,286,801,384,,,,,,
651,car,0.89,18,1508,336,1769,475,0.81,,,,,52
652,person,0.41,9,802,290,832,378,,,,,,
652,person,0.66,11,765,286,801,383,,,,,,
652,car,0.88,18,1501,335,1755,472,0.81,1651,405,1706,423,52
653,person,0.38,9,803,290,832,380,,,,,,
653,person,0.6,11,766,285,802,382,,,,,,
653,car,0.89,18,1494,335,1740,468,0.81,1640,403,1695,421,52
654,person,0.37,9,803,290,832,379,,,,,,
654,person,0.56,11,768,285,804,381,,,,,,
654,car,0.87,18,1488,334,1727,465,0.81,,,,,52
655,person,0.34,9,802,288,833,378,,,,,,
655,person,0.51,11,769,285,804,379,,,,,,
655,car,0.87,18,1481,334,1713,463,0.81,1618,400,1672,417,52
656,person,0.31,9,802,288,834,376,,,,,,
656,person,0.52,11,770,284,805,377,,,,,,
656,car,0.88,18,1476,334,1701,460,0.81,,,,,52
657,person,0.42,9,803,287,834,378,,,,,,
657,person,0.57,11,770,285,806,378,,,,,,
657,car,0.88,18,1473,333,1691,458,0.81,,,,,52
658,person,0.48,9,804,287,834,377,,,,,,
658,person,0.59,11,771,285,807,378,,,,,,
658,car,0.88,18,1467,332,1680,456,0.81,1590,396,1640,411,52
659,person,0.47,9,805,287,836,378,,,,,,
659,person,0.56,11,771,286,807,378,,,,,,
659,car,0.88,18,1463,331,1669,452,0.81,,,,,52
660,person,0.45,9,805,287,837,378,,,,,,
660,person,0.55,11,772,286,807,378,,,,,,
660,car,0.87,18,1456,331,1659,450,0.81,,,,,52
661,person,0.32,9,806,287,838,377,,,,,,
661,person,0.47,11,772,286,807,377,,,,,,
661,car,0.89,18,1450,328,1648,446,0.81,,,,,52
662,person,0.28,9,807,286,838,377,,,,,,
662,person,0.38,11,773,286,807,376,,,,,,
662,car,0.84,18,1450,330,1640,444,0.99,1560,391,1601,407,E
663,person,0.17,9,809,288,838,378,,,,,,
663,person,0.48,11,774,286,810,377,,,,,,
663,car,0.89,18,1443,330,1631,441,0.99,,,,,E
664,person,0.2,9,808,286,838,377,,,,,,
664,person,0.45,11,773,285,809,378,,,,,,
664,car,0.92,18,1440,330,1623,440,0.99,1541,388,1587,403,E
665,person,0.13,9,810,287,839,377,,,,,,
665,person,0.47,11,774,284,809,378,,,,,,
665,car,0.89,18,1434,330,1614,437,0.99,1534,386,1577,402,E
666,person,0.11,9,811,286,839,376,,,,,,
666,person,0.5,11,775,283,809,376,,,,,,
666,car,0.91,18,1429,328,1604,435,0.99,1528,385,1571,399,E
667,person,0.2,9,811,286,840,377,,,,,,
667,person,0.54,11,776,283,809,376,,,,,,
667,car,0.9,18,1425,327,1597,434,0.99,,,,,E
668,person,0.38,9,810,286,841,378,,,,,,
668,person,0.62,11,776,283,810,377,,,,,,
668,car,0.87,18,1419,326,1590,432,0.99,,,,,E
669,person,0.43,9,811,286,842,379,,,,,,
669,person,0.68,11,777,283,811,378,,,,,,
669,car,0.89,18,1419,326,1583,429,0.99,1509,381,1550,394,E
670,person,0.27,9,811,285,842,378,,,,,,
670,person,0.59,11,777,283,811,378,,,,,,
670,car,0.87,18,1418,329,1576,427,0.99,,,,,E
671,person,0.24,9,812,283,843,378,,,,,,
671,person,0.56,11,778,282,812,379,,,,,,
671,car,0.85,18,1411,327,1570,426,0.99,,,,,E
672,person,0.22,9,811,282,843,378,,,,,,
672,person,0.6,11,778,282,812,379,,,,,,
672,car,0.82,18,1407,328,1565,424,,,,,,
673,person,0.39,9,812,284,843,378,,,,,,
673,person,0.65,11,779,282,813,380,,,,,,
673,car,0.81,18,1405,328,1560,422,,,,,,
674,person,0.37,9,814,284,843,377,,,,,,
674,person,0.62,11,779,282,813,379,,,,,,
674,car,0.79,18,1400,329,1552,422,,,,,,
675,person,0.28,9,813,284,844,377,,,,,,
675,person,0.62,11,781,281,814,378,,,,,,
675,car,0.82,18,1396,326,1545,419,0.99,1478,375,1514,388,E
676,person,0.38,9,813,284,844,376,,,,,,
676,person,0.62,11,780,282,814,378,,,,,,
676,car,0.85,18,1393,326,1540,418,,,,,,
677,person,0.45,9,813,285,845,375,,,,,,
677,person,0.66,11,781,282,814,378,,,,,,
677,car,0.81,18,1396,326,1534,416,0.99,,,,,E
678,person,0.51,9,813,287,844,374,,,,,,
678,person,0.69,11,782,283,815,378,,,,,,
678,car,0.78,18,1409,327,1529,414,,,,,,
679,person,0.53,9,814,288,844,375,,,,,,
679,person,0.69,11,783,283,816,378,,,,,,
679,car,0.82,18,1396,326,1523,413,,,,,,
680,person,0.44,9,815,288,845,375,,,,,,
680,person,0.7,11,784,282,817,378,,,,,,
680,car,0.8,18,1391,326,1518,411,,,,,,
681,person,0.45,9,817,289,845,375,,,,,,
681,person,0.71,11,784,282,818,378,,,,,,
681,car,0.81,18,1384,325,1513,409,,,,,,
682,person,0.36,9,819,289,847,376,,,,,,
682,person,0.72,11,785,282,819,378,,,,,,
682,car,0.87,18,1378,324,1510,409,,,,,,
683,person,0.38,9,819,288,847,377,,,,,,
683,person,0.68,11,786,283,820,378,,,,,,
683,car,0.86,18,1377,323,1508,408,,,,,,
684,person,0.36,9,820,289,847,377,,,,,,
684,person,0.66,11,786,284,820,378,,,,,,
684,car,0.83,18,1379,324,1508,407,,,,,,
685,person,0.34,9,819,289,849,377,,,,,,
685,person,0.6,11,787,284,821,377,,,,,,
685,car,0.8,18,1383,324,1503,406,,,,,,
686,person,0.26,9,815,288,850,377,,,,,,
686,person,0.44,11,789,283,823,377,,,,,,
686,car,0.76,18,1374,323,1501,404,,,,,,
687,person,0.26,9,809,287,848,378,,,,,,
687,person,0.36,11,790,284,830,376,,,,,,
687,car,0.8,18,1369,323,1496,404,,,,,,
688,person,0.21,9,809,285,848,375,,,,,,
688,person,0.4,11,791,284,829,375,,,,,,
688,car,0.78,18,1369,323,1491,404,,,,,,
689,person,0.46,9,801,285,847,376,,,,,,
689,person,0.55,11,792,284,831,374,,,,,,
690,person,0.48,9,802,285,848,375,,,,,,
690,person,0.56,11,793,283,832,373,,,,,,
691,person,0.42,9,804,285,848,375,,,,,,
691,person,0.53,11,793,283,838,373,,,,,,
692,person,0.45,9,799,286,848,376,,,,,,
692,person,0.53,11,794,284,837,374,,,,,,
693,person,0.48,9,798,287,848,377,,,,,,
693,person,0.55,11,795,284,837,374,,,,,,
694,person,0.48,9,798,286,847,378,,,,,,
694,person,0.56,11,796,284,833,375,,,,,,
695,person,0.33,9,801,287,849,378,,,,,,
695,person,0.58,11,797,284,834,376,,,,,,
696,person,0.3,9,801,287,850,379,,,,,,
696,person,0.6,11,797,283,834,377,,,,,,
697,person,0.32,9,801,288,851,380,,,,,,
697,person,0.57,11,797,284,834,377,,,,,,
698,person,0.35,9,801,289,852,380,,,,,,
698,person,0.59,11,797,285,835,377,,,,,,
699,person,0.36,9,801,290,851,379,,,,,,
699,person,0.61,11,798,286,836,377,,,,,,
700,person,0.41,9,800,290,852,379,,,,,,
700,person,0.6,11,798,286,836,376,,,,,,
701,person,0.35,9,802,290,852,378,,,,,,
701,person,0.5,11,799,286,836,375,,,,,,
702,person,0.41,9,804,289,852,379,,,,,,
702,person,0.55,11,798,285,838,377,,,,,,
703,person,0.47,9,803,289,852,380,,,,,,
703,person,0.6,11,799,285,840,379,,,,,,
704,person,0.39,9,804,289,852,380,,,,,,
704,person,0.62,11,800,285,841,379,,,,,,
705,person,0.57,11,801,284,843,379,,,,,,
706,person,0.52,9,802,288,850,379,,,,,,
707,person,0.53,9,804,290,853,378,,,,,,
708,person,0.55,9,806,291,854,377,,,,,,
709,person,0.57,9,807,290,854,378,,,,,,
710,person,0.27,9,816,288,856,377,,,,,,
710,person,0.6,11,806,286,846,379,,,,,,
711,person,0.25,9,819,287,858,377,,,,,,
711,person,0.61,11,807,286,850,379,,,,,,
712,person,0.2,9,820,285,859,377,,,,,,
712,person,0.58,11,808,286,852,378,,,,,,
713,person,0.53,11,809,285,854,379,,,,,,
714,person,0.52,11,810,284,854,378,,,,,,
715,person,0.56,11,810,283,856,378,,,,,,
716,person,0.47,11,811,284,855,377,,,,,,
717,person,0.32,11,812,284,855,377,,,,,,
718,person,0.38,11,812,284,855,378,,,,,,
719,person,0.46,11,812,285,856,378,,,,,,
720,person,0.48,11,813,286,855,377,,,,,,
721,person,0.5,11,813,286,856,377,,,,,,
722,car,0.75,15,1068,307,1169,387,,,,,,
722,person,0.46,11,813,286,859,377,,,,,,
723,car,0.74,15,1066,307,1170,387,,,,,,
723,person,0.56,11,813,287,858,377,,,,,,
724,car,0.74,15,1064,307,1168,388,0.24,1098,356,1131,369,GC
724,person,0.53,11,813,285,857,377,,,,,,
725,car,0.71,15,1062,307,1167,389,,,,,,
725,person,0.5,11,813,284,860,377,,,,,,
726,car,0.73,15,1061,307,1166,390,,,,,,
726,person,0.53,11,814,283,859,378,,,,,,
727,car,0.7,15,1060,307,1165,391,,,,,,
727,person,0.45,11,814,284,857,376,,,,,,
728,car,0.79,15,1057,307,1166,392,,,,,,
728,person,0.49,11,815,285,852,376,,,,,,
729,car,0.81,15,1054,306,1167,394,0.24,,,,,GC
729,person,0.43,11,816,286,852,375,,,,,,
730,car,0.81,15,1052,306,1167,394,,,,,,
730,person,0.5,11,816,286,857,376,,,,,,
731,car,0.74,15,1049,305,1166,395,0.24,,,,,GC
731,person,0.44,11,816,285,862,375,,,,,,
732,car,0.77,15,1046,306,1165,395,0.53,1080,359,1114,370,NWTC
732,person,0.49,11,816,285,864,377,,,,,,
733,car,0.81,15,1043,306,1165,396,0.53,1078,361,1112,371,NWTC
733,person,0.29,11,817,287,865,376,,,,,,
734,person,0.41,11,819,287,863,377,,,,,,
735,person,0.39,11,822,288,864,377,,,,,,
736,person,0.43,11,824,285,867,377,,,,,,
737,car,0.75,15,1031,309,1157,400,0.53,,,,,NWTC
737,person,0.36,11,826,284,869,377,,,,,,
738,car,0.75,15,1027,308,1157,402,0.53,,,,,NWTC
738,person,0.41,11,827,284,870,377,,,,,,
739,car,0.7,15,1025,307,1156,404,0.53,,,,,NWTC
739,person,0.41,11,829,284,870,375,,,,,,
740,car,0.8,15,1023,307,1156,405,0.53,,,,,NWTC
740,person,0.47,11,830,282,870,375,,,,,,
741,car,0.82,15,1020,306,1155,405,0.53,,,,,NWTC
741,person,0.51,11,830,281,867,375,,,,,,
742,car,0.84,15,1017,306,1153,407,0.53,,,,,NWTC
742,person,0.47,11,830,282,864,375,,,,,,
743,car,0.84,15,1013,306,1150,407,0.53,1050,367,1088,380,NWTC
743,person,0.45,11,830,282,862,373,,,,,,
744,car,0.78,15,1008,306,1148,409,0.53,1047,367,1085,380,NWTC
744,person,0.37,11,830,283,861,373,,,,,,
745,car,0.86,15,1004,305,1147,410,0.53,1043,367,1082,382,NWTC
745,person,0.32,11,831,284,862,373,,,,,,
746,car,0.84,15,999,305,1145,411,0.53,,,,,NWTC
746,person,0.29,11,832,286,862,372,,,,,,
747,car,0.85,15,994,304,1142,412,0.53,,,,,NWTC
747,person,0.37,11,833,286,864,373,,,,,,
748,car,0.8,15,991,304,1140,414,0.53,,,,,NWTC
748,person,0.47,11,834,285,865,374,,,,,,
749,car,0.82,15,987,303,1139,415,0.53,1030,371,1071,386,NWTC
749,person,0.37,11,834,284,864,372,,,,,,
750,car,0.86,15,983,302,1136,416,0.53,,,,,NWTC
750,person,0.44,11,834,284,869,373,,,,,,
751,car,0.83,15,980,301,1133,418,0.53,,,,,NWTC
751,person,0.46,11,834,283,874,373,,,,,,
752,car,0.87,15,975,298,1134,419,0.53,,,,,NWTC
752,person,0.23,11,834,272,877,375,,,,,,
753,car,0.86,15,970,298,1133,421,0.53,,,,,NWTC
753,person,0.41,11,834,279,870,374,,,,,,
754,car,0.91,15,965,299,1135,423,0.53,,,,,NWTC
754,person,0.48,11,834,283,869,374,,,,,,
755,car,0.88,15,959,300,1136,425,0.53,,,,,NWTC
755,person,0.57,11,833,285,868,373,,,,,,
756,car,0.84,15,954,299,1134,426,0.53,999,376,1045,392,NWTC
756,person,0.58,11,834,286,870,373,,,,,,
757,car,0.84,15,947,298,1130,429,0.53,,,,,NWTC
757,person,0.55,11,834,286,869,371,,,,,,
758,car,0.84,15,945,299,1129,429,0.53,,,,,NWTC
758,person,0.54,11,835,286,869,371,,,,,,
759,car,0.8,15,939,299,1129,429,0.64,985,380,1033,398,MJZC
759,person,0.45,11,835,288,869,370,,,,,,
760,car,0.75,15,933,298,1122,431,0.64,979,381,1028,399,MJZC
760,person,0.4,11,837,289,870,369,,,,,,
761,car,0.73,15,927,298,1116,433,0.64,973,383,1025,401,MJZC
761,person,0.36,11,838,289,871,366,,,,,,
762,person,0.42,11,839,288,871,367,,,,,,
763,car,0.75,15,916,296,1112,439,0.64,,,,,MJZC
763,person,0.38,11,841,288,870,368,,,,,,
764,car,0.8,15,908,295,1109,440,0.64,956,386,1008,405,MJZC
764,person,0.37,11,841,288,871,370,,,,,,
765,car,0.73,15,900,294,1107,442,0.64,949,387,1002,406,MJZC
765,person,0.31,11,841,290,872,372,,,,,,
766,person,0.19,11,842,292,874,369,,,,,,
767,person,0.23,11,843,292,875,370,,,,,,
768,person,0.27,11,844,294,881,373,,,,,,
769,person,0.19,11,846,294,881,375,,,,,,
770,car,0.76,15,862,294,1090,458,0.64,914,396,972,417,MJZC
770,person,0.19,11,848,293,881,368,,,,,,
771,car,0.86,15,853,294,1087,460,0.7,906,398,965,419,3743LKCI
771,person,0.17,11,847,292,883,363,,,,,,
773,car,0.7,15,832,293,1082,466,0.7,,,,,3743LKCI
774,car,0.88,15,823,293,1076,469,0.7,878,404,942,425,3743LKCI
775,car,0.88,15,812,292,1073,474,0.7,869,406,935,426,3743LKCI
776,car,0.89,15,801,292,1069,477,0.7,,,,,3743LKCI
777,car,0.88,15,789,292,1064,481,0.7,847,410,917,432,3743LKCI
778,car,0.88,15,777,291,1061,486,0.7,835,413,906,435,3743LKCI
779,car,0.89,15,764,291,1056,489,0.73,824,416,895,439,3713LXC
780,car,0.88,15,750,290,1051,495,0.73,812,419,885,442,3713LXC
781,car,0.92,15,736,290,1046,499,0.73,799,422,874,446,3713LXC
782,car,0.92,15,721,290,1042,505,0.73,783,425,863,449,3713LXC
783,car,0.9,15,705,289,1037,511,0.73,767,429,849,454,3713LXC
784,car,0.93,15,688,288,1030,516,0.73,751,432,835,458,3713LXC
785,car,0.93,15,668,287,1024,521,0.73,734,436,820,463,3713LXC
786,car,0.93,15,648,287,1019,528,0.73,716,441,805,469,3713LXC
787,car,0.94,15,629,285,1012,534,0.73,697,445,790,474,3713LXC
788,car,0.91,15,606,285,1005,540,0.73,,,,,3713LXC
789,car,0.89,15,583,284,1000,547,0.73,,,,,3713LXC
790,car,0.92,15,557,284,994,557,0.73,,,,,3713LXC
791,car,0.92,15,528,284,983,565,0.73,600,464,709,498,3713LXC
792,car,0.93,15,500,283,975,575,0.73,573,470,685,506,3713LXC
793,car,0.88,15,468,282,965,587,0.73,,,,,3713LXC
794,car,0.93,15,431,280,955,599,0.73,507,484,627,524,3713LXC
795,car,0.93,15,395,279,945,613,0.73,,,,,3713LXC
796,car,0.93,15,351,278,934,623,0.73,421,503,562,544,3713LXC
797,car,0.94,15,304,277,922,641,0.73,381,510,520,560,3713LXC
798,car,0.87,15,250,275,910,655,0.73,,,,,3713LXC
799,car,0.86,15,194,270,899,675,0.73,269,537,429,589,3713LXC
800,car,0.92,15,131,267,883,698,0.73,198,553,375,606,3713LXC
801,car,0.91,15,54,264,868,720,0.73,120,567,307,629,3713LXC
802,car,0.92,15,8,262,852,747,0.73,,,,,3713LXC
803,car,0.93,15,0,259,834,779,,,,,,
804,car,0.92,15,0,254,815,815,,,,,,
805,car,0.92,15,0,251,792,865,,,,,,
806,car,0.94,15,0,247,770,913,,,,,,
807,car,0.95,15,0,243,743,964,,,,,,
808,car,0.96,15,0,241,713,1031,,,,,,
809,car,0.96,15,0,237,682,1056,,,,,,
810,car,0.95,15,0,232,645,998,,,,,,
811,car,0.95,15,0,226,602,970,,,,,,
812,car,0.95,15,0,221,555,956,,,,,,
813,car,0.93,15,0,219,502,953,,,,,,
814,car,0.88,15,0,228,438,953,,,,,,
815,car,0.78,15,0,241,364,984,,,,,,
816,car,0.82,15,0,302,273,1040,,,,,,
817,car,0.8,15,0,392,163,1047,,,,,,
850,person,0.62,23,884,290,911,365,,,,,,
851,person,0.57,23,884,290,912,366,,,,,,
852,person,0.44,23,884,290,912,365,,,,,,
853,person,0.46,23,885,291,912,364,,,,,,
854,person,0.51,23,885,291,912,364,,,,,,
855,person,0.62,23,886,292,913,364,,,,,,
856,person,0.54,23,887,292,914,364,,,,,,
857,person,0.35,23,888,292,915,364,,,,,,
858,person,0.4,23,888,293,916,364,,,,,,
859,car,0.77,20,1236,316,1337,396,,,,,,
859,person,0.5,23,889,291,916,364,,,,,,
860,car,0.77,20,1237,316,1339,397,,,,,,
860,person,0.19,23,890,293,916,364,,,,,,
861,car,0.75,20,1237,316,1342,397,,,,,,
862,car,0.76,20,1238,316,1344,399,,,,,,
863,car,0.78,20,1239,317,1346,401,,,,,,
864,car,0.79,20,1241,317,1348,402,,,,,,
865,car,0.8,20,1242,317,1350,402,,,,,,
866,car,0.81,20,1242,316,1352,404,,,,,,
867,car,0.81,20,1243,315,1354,404,,,,,,
868,car,0.82,20,1244,316,1358,405,,,,,,
869,car,0.86,20,1245,315,1361,405,,,,,,
870,car,0.85,20,1245,316,1362,406,,,,,,
871,car,0.85,20,1245,315,1365,408,,,,,,
872,car,0.85,20,1246,316,1367,412,,,,,,
873,car,0.86,20,1246,316,1369,413,,,,,,
874,car,0.87,20,1246,316,1373,416,,,,,,
875,car,0.88,20,1247,316,1376,417,,,,,,
876,car,0.87,20,1250,316,1379,420,,,,,,
877,car,0.85,20,1249,315,1383,421,,,,,,
878,car,0.85,20,1250,316,1387,424,,,,,,
879,car,0.84,20,1250,316,1390,426,,,,,,
880,car,0.92,20,1251,315,1396,428,,,,,,
881,car,0.86,20,1252,315,1399,430,,,,,,
882,car,0.89,20,1254,316,1402,431,,,,,,
883,car,0.86,20,1256,315,1407,433,,,,,,
884,car,0.84,20,1258,315,1411,433,,,,,,
885,car,0.82,20,1260,315,1414,436,,,,,,
886,car,0.81,20,1261,315,1420,438,,,,,,
887,car,0.84,20,1261,316,1426,442,,,,,,
888,car,0.85,20,1262,316,1432,446,,,,,,
889,car,0.87,20,1263,316,1439,449,,,,,,
890,car,0.87,20,1265,316,1445,452,,,,,,
891,car,0.89,20,1265,317,1452,455,,,,,,
892,car,0.88,20,1267,317,1459,458,,,,,,
893,car,0.83,20,1269,317,1466,461,,,,,,
894,car,0.87,20,1274,317,1475,467,,,,,,
895,car,0.86,20,1276,317,1485,471,0.31,1383,419,1422,435,FE
896,car,0.88,20,1278,317,1495,475,0.31,,,,,FE
897,car,0.88,20,1280,317,1503,479,0.62,1399,425,1440,441,F
898,car,0.87,20,1283,316,1514,484,0.62,1408,428,1450,445,F
899,car,0.87,20,1286,316,1526,490,0.62,,,,,F
900,car,0.86,20,1290,316,1539,495,0.62,,,,,F
901,car,0.88,20,1292,317,1552,499,0.62,,,,,F
902,car,0.86,20,1295,317,1567,505,0.62,,,,,F
903,car,0.88,20,1301,317,1583,511,0.62,,,,,F
904,car,0.9,20,1307,316,1601,520,0.62,1476,454,1527,475,F
905,car,0.92,20,1312,316,1618,526,0.62,,,,,F
906,car,0.92,20,1317,317,1635,533,0.62,,,,,F
907,car,0.88,20,1324,317,1657,540,0.62,,,,,F
908,car,0.9,20,1330,318,1681,546,0.62,,,,,F
909,car,0.89,20,1337,318,1708,557,0.62,,,,,F
910,car,0.88,20,1345,320,1734,566,0.62,,,,,F
911,car,0.89,20,1353,321,1765,574,0.62,,,,,F
912,car,0.9,20,1361,321,1798,582,0.62,,,,,F
913,car,0.92,20,1372,322,1835,594,0.62,,,,,F
914,car,0.91,20,1383,323,1874,603,0.62,,,,,F
915,car,0.91,20,1396,322,1909,617,0.62,,,,,F
916,car,0.92,20,1408,323,1920,629,0.62,,,,,F
917,car,0.92,20,1423,322,1920,643,,,,,,
918,car,0.93,20,1439,323,1920,661,0.62,,,,,F
919,car,0.93,20,1456,324,1920,679,,,,,,
920,car,0.93,20,1476,327,1920,701,,,,,,
921,car,0.94,20,1498,329,1920,719,,,,,,
922,car,0.93,20,1520,331,1920,744,,,,,,
923,car,0.93,20,1546,333,1920,768,,,,,,
924,car,0.94,20,1575,334,1920,751,,,,,,
925,car,0.93,20,1606,337,1920,735,,,,,,
926,car,0.91,20,1643,342,1920,727,,,,,,
927,car,0.89,20,1686,348,1920,725,,,,,,
928,car,0.89,20,1732,371,1920,732,,,,,,
929,car,0.78,20,1783,413,1920,750,,,,,,
977,car,0.76,26,1828,408,1919,551,,,,,,
978,car,0.8,26,1807,394,1919,545,,,,,,
979,car,0.86,26,1784,372,1919,541,,,,,,
980,car,0.85,26,1762,353,1919,538,,,,,,
981,car,0.86,26,1742,340,1919,535,,,,,,
982,car,0.91,26,1721,336,1919,545,,,,,,
983,car,0.92,26,1701,336,1919,550,,,,,,
984,car,0.91,26,1683,334,1919,550,,,,,,
985,car,0.91,26,1669,332,1919,546,,,,,,
986,car,0.91,26,1652,331,1919,538,,,,,,
987,car,0.91,26,1637,330,1919,532,,,,,,
988,car,0.9,26,1623,330,1919,526,,,,,,
989,car,0.91,26,1611,329,1919,523,,,,,,
990,car,0.9,26,1597,329,1919,520,,,,,,
991,car,0.77,24,1104,299,1200,380,,,,,,
991,car,0.9,26,1586,330,1919,516,0.55,1817,449,1887,469,2
992,car,0.8,24,1102,299,1200,382,,,,,,
992,car,0.91,26,1574,330,1913,510,0.55,,,,,2
993,car,0.82,24,1099,298,1200,383,,,,,,
993,car,0.92,26,1565,329,1900,505,0.55,,,,,2
994,car,0.83,24,1098,298,1198,384,,,,,,
994,car,0.91,26,1556,329,1881,500,0.55,,,,,2
995,car,0.82,24,1096,298,1196,384,,,,,,
995,car,0.91,26,1546,330,1859,495,0.55,,,,,2
996,car,0.83,24,1093,298,1193,385,,,,,,
996,car,0.92,26,1538,329,1837,491,0.84,1719,431,1781,448,4
997,car,0.85,24,1090,298,1192,386,,,,,,
997,car,0.91,26,1529,329,1818,486,0.84,,,,,4
998,car,0.85,24,1089,298,1192,387,,,,,,
998,car,0.91,26,1521,328,1799,483,0.84,,,,,4
999,car,0.85,24,1086,298,1192,388,,,,,,
999,car,0.87,26,1515,328,1781,480,0.84,,,,,4
1000,car,0.88,24,1084,298,1192,388,,,,,,
1000,car,0.89,26,1507,328,1764,476,0.92,1658,420,1715,437,3
1001,car,0.86,24,1082,298,1189,388,,,,,,
1001,car,0.89,26,1499,328,1748,473,0.92,1645,417,1700,434,3
1002,car,0.84,24,1080,298,1186,388,,,,,,
1002,car,0.89,26,1490,328,1733,470,0.92,,,,,3
1003,car,0.83,24,1076,298,1186,389,,,,,,
1003,car,0.85,26,1484,328,1718,466,0.92,,,,,3
1004,car,0.84,24,1071,297,1185,391,,,,,,
1004,car,0.81,26,1479,328,1703,462,0.92,,,,,3
1005,car,0.81,24,1068,298,1182,391,0.31,1105,360,1136,371,78
1005,car,0.85,26,1473,329,1691,459,0.92,,,,,3
1006,car,0.74,24,1066,298,1181,392,,,,,,
1006,car,0.85,26,1468,327,1679,458,0.92,,,,,3
1007,car,0.8,24,1063,298,1180,394,,,,,,
1007,car,0.86,26,1461,324,1667,455,0.92,1577,406,1626,420,3
1008,car,0.8,24,1060,298,1179,396,,,,,,
1008,car,0.88,26,1456,323,1656,451,0.92,,,,,3
1009,car,0.85,24,1057,297,1179,398,0.31,,,,,78
1009,car,0.86,26,1451,321,1647,448,0.92,1558,403,1606,417,3
1010,car,0.86,24,1053,297,1178,400,0.72,1090,364,1125,375,EZ
1010,car,0.88,26,1445,321,1636,444,0.92,,,,,3
1011,car,0.84,24,1048,296,1178,401,0.72,1087,365,1122,376,EZ
1011,car,0.87,26,1441,323,1626,443,0.92,1541,400,1587,413,3
1012,car,0.81,24,1044,295,1177,403,0.72,1084,365,1119,377,EZ
1012,car,0.83,26,1436,323,1617,441,0.92,,,,,3
1013,car,0.85,24,1041,295,1174,405,0.72,,,,,EZ
1013,car,0.83,26,1433,324,1607,438,0.92,,,,,3
1014,car,0.81,24,1036,294,1174,406,0.72,,,,,EZ
1014,car,0.89,26,1429,325,1600,437,0.92,,,,,3
1015,car,0.81,24,1032,293,1172,407,0.72,1073,368,1110,381,EZ
1015,car,0.89,26,1424,325,1592,435,0.92,,,,,3
